date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type
12/10/2019 0:00,660000,Heathwood,Brisbane,QLD,-27.638589,152.991272,4,house
15/08/2019 0:00,911000,Parkinson,Brisbane,QLD,-27.63858102,153.024456,5,house
23/05/2019 0:00,495000,Heathwood,Brisbane,QLD,-27.638541,152.994346,4,house
1/03/2019 0:00,776000,Heathwood,Brisbane,QLD,-27.638424,152.993279,4,house
7/09/2019 0:00,537000,Parkinson,Brisbane,QLD,-27.63839,153.017178,4,house
13/07/2019 0:00,265000,Calamvale,Brisbane,QLD,-27.638291,153.049969,3,townhouse
27/11/2019 0:00,588000,Calamvale,Brisbane,QLD,-27.638291,153.049969,4,house
9/11/2019 0:00,723000,Calamvale,Brisbane,QLD,-27.638291,153.049969,4,house
15/02/2020 0:00,560000,Heathwood,Brisbane,QLD,-27.638281,152.992971,4,house
21/02/2019 0:00,450000,Calamvale,Brisbane,QLD,-27.63825047,153.0499516,3,house
29/09/2018 0:00,715000,Parkinson,Brisbane,QLD,-27.638234,153.037682,5,house
30/03/2020 0:00,330000,Calamvale,Brisbane,QLD,-27.638226,153.046065,3,townhouse
9/11/2018 0:00,841000,Calamvale,Brisbane,QLD,-27.638226,153.046065,5,house
14/03/2020 0:00,308500,Calamvale,Brisbane,QLD,-27.638157,153.047501,3,townhouse
6/05/2020 0:00,640000,Calamvale,Brisbane,QLD,-27.638157,153.047501,4,house
8/09/2018 0:00,585000,Parkinson,Brisbane,QLD,-27.63800531,153.0174191,4,house
25/06/2019 0:00,279000,Parkinson,Brisbane,QLD,-27.63798275,153.0298996,3,townhouse
21/09/2019 0:00,305000,Parkinson,Brisbane,QLD,-27.63798275,153.0298996,3,townhouse
7/12/2019 0:00,325000,Parkinson,Brisbane,QLD,-27.63798275,153.0298996,3,townhouse
5/02/2019 0:00,350000,Parkinson,Brisbane,QLD,-27.63798275,153.0298996,3,townhouse
29/04/2019 0:00,390000,Parkinson,Brisbane,QLD,-27.63798275,153.0298996,3,house
21/02/2020 0:00,585000,Parkinson,Brisbane,QLD,-27.63797,153.017498,4,house
24/11/2018 0:00,450000,Heathwood,Brisbane,QLD,-27.63791789,152.9945413,4,house
